id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm
42490696,Apartamento en Las Cañitas,312057276,Veronica,Palermo,-34.57282,-58.42979,Entire home/apt,12482,3,3,25/03/2023,0.26,1,351,3
47845335,Apartamento Familiar Plus,1096393,Gisela,Belgrano,-34.55389,-58.45099,Entire home/apt,31950,1,12,07/11/2022,0.77,8,323,8
523542000000000000,Fantastic room in the heart of Buenos Aires,258154594,Atanas,Monserrat,-34.61043,-58.38081,Private room,325108,5,0,,,11,96,0
41886221,Pura Luz Chill en Palermo,13124061,Aru,Palermo,-34.58333,-58.41624,Private room,7248,1,3,16/01/2023,1.07,3,83,3
42265548,Cozy Tango. Un noveno soleado con vistas y estilo,85609256,Miriam,Almagro,-34.60259,-58.41941,Entire home/apt,3043,1,4,08/12/2020,0.11,1,31,0
652888000000000000,Impactante Atardecer con Vista al Parque  Palermo,132838002,Pablo,Recoleta,-34.5842101,-58.4061569,Entire home/apt,21724,7,5,26/02/2023,0.56,99,57,5
21343184,Alojamiento UADE,91795881,GAston,Monserrat,-34.6167,-58.38202,Entire home/apt,10000,10,1,27/09/2022,0.16,2,365,1
39756850,Habitación privada en Villa Crespo (Mujeres),167639053,Leticia,Chacarita,-34.59142,-58.44537,Private room,3106,1,0,,,2,114,0
768730000000000000,"Belgrano, 3 habitaciones, para 4",298874610,Pablo,Colegiales,-34.56938,-58.45518,Entire home/apt,12425,7,0,,,34,263,0
45948149,Departamento en Belgrano Muy Luminoso,275377953,Natalia,Belgrano,-34.55164,-58.45243,Entire home/apt,31061,30,0,,,26,87,0
782439000000000000,Cálido departamento en Chacarita,344004150,Vittorio,Chacarita,-34.5790932,-58.4598329,Entire home/apt,7248,2,1,23/01/2023,0.45,1,83,1
702166000000000000,Departamento Studio en San Telmo - Buenos Aires,9796407,Marilú,Monserrat,-34.6162352,-58.3793775,Entire home/apt,8625,3,8,24/03/2023,1.89,2,342,8
613938000000000000,Hermoso departamento mágico,300353591,Juana,Villa Ortuzar,-34.58058,-58.4622,Entire home/apt,3520,20,0,,,1,332,0
702670000000000000,Hermoso Dpto. excelente ubicacion,476353336,Salvador,Colegiales,-34.56827,-58.45582,Entire home/apt,2663,7,4,27/12/2022,0.69,1,339,4
673175000000000000,4 dormitorios. ideal estudiantes,2914527,BA Cramer Apartments,Colegiales,-34.57051914,-58.45645184,Entire home/apt,11596,90,0,,,2,240,0
723528000000000000,Cómodo departamento en el centro,56631386,Carolina,Monserrat,-34.61081482,-58.38589146,Entire home/apt,7041,2,3,16/03/2023,3,1,86,3
726825000000000000,2-bedroom apartment near Obelisco by depptö,441482178,Santiago,Monserrat,-34.61017,-58.37937,Entire home/apt,12188,1,9,16/03/2023,1.66,53,360,9
32443622,Cálido loft en Colegiales,42629407,Lucia,Colegiales,-34.57421,-58.45667,Entire home/apt,6212,3,6,31/07/2021,0.12,1,357,0
655009000000000000,Bright & cozy Apartment in the heart of Palermo,16133446,Luis & Florencia,Palermo,-34.5787934,-58.4355055,Entire home/apt,7697,28,5,02/02/2023,0.63,42,49,5
661389000000000000,Luminoso apartamento p/ 2 con piscina,467067593,Jimena,Villa Crespo,-34.5942464,-58.441035,Entire home/apt,8076,4,5,10/03/2023,0.59,2,348,5
2604500,Buenos Aires Spacious 2 Bedroom Apt,1333525,Mar,Palermo,-34.58311,-58.40375,Entire home/apt,19009,3,130,19/03/2023,1.29,4,68,8
2318174,Chic Private Loft.  Best Location!,3150743,Gabriela,Monserrat,-34.61012,-58.37816,Entire home/apt,8076,3,47,05/01/2023,0.43,1,344,4
5288771,Light-filled and modern 1br by subway and train,92621,Martin,Colegiales,-34.57063,-58.44754,Entire home/apt,8076,7,24,22/03/2023,0.27,2,221,4
845499000000000000,Haya Modern Escape,469282547,Zonk,Chacarita,-34.5845835,-58.4450265,Entire home/apt,8621,1,1,22/03/2023,1,21,353,1
822538000000000000,Departamento estudio en Belgrano,464225153,Maria,Colegiales,-34.57235495,-58.44746679,Entire home/apt,5177,4,3,15/03/2023,1.96,2,301,3
720747000000000000,Departamento en Retiro 2 dormitorios,49480723,Delia Concepcion,Retiro,-34.59668522,-58.37422639,Entire home/apt,16566,1,2,21/11/2022,0.35,54,339,2
767357000000000000,Hermoso alojamiento en Retiro,459557096,Nomad,Retiro,-34.59612,-58.37867,Entire home/apt,4212,1,2,01/01/2023,0.6,53,296,2
618956000000000000,Experiencia Templo Sala Dragon,161559109,Juan,Villa Crespo,-34.60156,-58.44142,Shared room,2278,1,17,20/03/2023,1.57,20,340,17
588363000000000000,Elegante departamento en Catalinas,94843673,Juan Manuel,Retiro,-34.5973281,-58.3725955,Entire home/apt,7248,2,69,20/03/2023,7.31,1,338,69
798536000000000000,Great flat w/private terrace,2905876,Marcos,Balvanera,-34.60029,-58.40058,Entire home/apt,7248,5,3,26/03/2023,2.09,35,335,3
845682000000000000,Casa con terraza en Palermo,101491474,Myriam,Palermo,-34.59192665,-58.42893162,Entire home/apt,13646,3,0,,,3,170,0
678613,Studio Palermo (disc monthly stay),1136162,Iván,Palermo,-34.58569,-58.44262,Entire home/apt,6212,4,59,25/01/2023,0.46,1,330,5
23447687,Elegant 2 BR Apartment with Patio in Palermo!,174922138,Hernan,Palermo,-34.57159,-58.42182,Entire home/apt,25706,5,43,21/03/2023,0.7,1,155,10
38551975,Beautiful Bright Apartment in central Recoleta,3455834,Tiffy,Retiro,-34.59067,-58.37737,Entire home/apt,8016,7,9,24/02/2023,0.21,16,155,7
37804194,GREAT 1BR RETIRO DOWNTOWN BA!,52088060,Ba,San Nicolas,-34.599087,-58.371578,Entire home/apt,7248,1,0,,,4,364,0
810935000000000000,Apartment in the Heart of Villa Crespo,21650604,Claudio,Villa Crespo,-34.5982728,-58.4365004,Entire home/apt,7662,3,2,25/02/2023,1.28,5,354,2
41460384,Little Palace,124932279,Patricio,Balvanera,-34.59948,-58.40167,Entire home/apt,5301,3,27,26/03/2023,1.21,4,76,22
398267,Loft con entrepiso en Palermo (Parque Las Heras),50665721,Shan,Palermo,-34.58437,-58.41137,Entire home/apt,6212,7,120,26/02/2023,0.92,12,325,8
30149597,Beautiful  Art Deco Apartment,12429831,Laura,Balvanera,-34.60224,-58.40138,Entire home/apt,9082,2,31,26/03/2023,0.6,1,250,19
51500684,Precioso 3 ambientes a estrenar. Full equipado,210147055,Giorgina Y Ángel,Monserrat,-34.61632,-58.38127,Entire home/apt,9318,4,4,08/03/2023,0.27,102,38,2
695111000000000000,Luminous Apt in the heart of Palermo with pool!,359045252,Cristina,Palermo,-34.58244,-58.40308,Entire home/apt,11389,4,15,26/02/2023,2.23,24,330,15
776715000000000000,Acogedor con balcón en Palermo,490583941,Martin,Palermo,-34.5827533,-58.4021111,Entire home/apt,8875,1,6,12/03/2023,1.96,1,359,6
50680450,LUXURY 85m apartment  river/park view. Palermo,65424254,Estefania,Recoleta,-34.58133,-58.39746,Entire home/apt,20500,1,61,28/03/2023,3.33,1,341,38
33551477,Beautiful apartment in Belgrano,49772774,Silvina,Belgrano,-34.56108,-58.46193,Entire home/apt,13900,2,50,09/11/2022,1.04,9,110,4
35315437,Lovely Studio Stylish / Moderno y luminoso,218395428,Giselle,Belgrano,-34.55924,-58.45934,Entire home/apt,10354,7,25,22/10/2021,0.54,3,127,0
699201000000000000,"Departamento 2 amb, Belgrano, excelente ubicación.",476207116,Joanna,Belgrano,-34.56224,-58.46088,Entire home/apt,3077,60,0,,,1,365,0
801319000000000000,Luminoso 2amb Belgrano Coghlan,22766002,Sebastián,Belgrano,-34.55822289,-58.46210509,Entire home/apt,9150,1,0,,,1,327,0
850941000000000000,"1D Excelente ubicación, todo equipado",184686481,Florencia,Monserrat,-34.6104113,-58.3882167,Entire home/apt,6000,7,0,,,3,365,0
764642000000000000,Hermoso y moderno mono ambiente.,147971642,Rolando Gabriel,Villa Crespo,-34.59303,-58.44234,Entire home/apt,6272,3,8,27/02/2023,2.05,1,164,8
29982137,Hermoso y cómodo departamento en Cañitas,27439520,Teodoro,Palermo,-34.56925,-58.43135,Entire home/apt,7000,4,2,24/10/2022,0.21,2,19,2
714387000000000000,casa artística en Buenos Aires,103874158,Camila,Villa Crespo,-34.59116,-58.43673,Private room,3934,1,6,27/03/2023,0.93,2,357,6
795066000000000000,Family & Friends Apartment in BA,493784104,Ivan,Balvanera,-34.60228008,-58.40179079,Entire home/apt,9082,1,6,03/03/2023,2.69,1,353,6
828259000000000000,"Impecable. Cerca de todo
Seguridad las 24hs",77298536,Silvana,Balvanera,-34.60989794,-58.39673214,Entire home/apt,9318,2,0,,,1,365,0
739693000000000000,Monoambiente luminoso con amenities,228544276,Josefina,Villa Crespo,-34.59639,-58.44074,Entire home/apt,7248,4,5,11/01/2023,1.1,1,321,5
53722347,"2 dormitorios con balcón , Las Cañitas",49480723,Delia Concepcion,Palermo,-34.56958,-58.43322,Entire home/apt,20708,1,11,06/02/2023,0.71,54,326,10
53399541,Cozy 2 Bdr Apt. in Las Cañitas,11483615,Mariana,Palermo,-34.56857,-58.43276,Entire home/apt,12425,7,0,,,58,237,0
775152000000000000,Libertador 4300 - 3 Bd in the Polo Fields,1021694,Fliphaus,Palermo,-34.56693,-58.42904,Entire home/apt,45496,1,8,21/03/2023,3.38,150,323,8
740497000000000000,Beautiful 3 rooms in the Center of Buenos Aires,483195318,Juan Pablo,Monserrat,-34.6111199,-58.3842652,Entire home/apt,16299,1,7,02/03/2023,1.31,13,305,7
25888217,Piso Studio 2 personas temporario turismo/estudio,27118244,Alberto José,Balvanera,-34.61102,-58.39676,Entire home/apt,2692,14,2,31/03/2020,0.03,2,242,0
42590203,Piso 2 dormitorios-Las cañitas,247703931,Marina,Palermo,-34.56826,-58.43118,Entire home/apt,12425,20,0,,,2,87,0
832580000000000000,Alojamiento en Torre “MY SOHO”,443160180,Anahi,Villa Crespo,-34.59597036,-58.43949941,Entire home/apt,9940,3,3,20/03/2023,3,5,353,3
34332634,Exclusivo estudio con amenities en Recoleta,26398369,Agustina,Palermo,-34.58423,-58.40051,Entire home/apt,8321,3,9,18/03/2020,0.2,1,88,0
24713,"BEAUTIFUL, EXCELLENT UBICATION/OBELISK  5 STARS!!!",100743,Griselda,San Nicolas,-34.60254,-58.37811,Entire home/apt,7637,1,373,25/01/2023,3.06,8,353,22
1101025,PALERMO SOHO - Beautiful Room - Dream House. A,5418253,Loli,Palermo,-34.58563,-58.42912,Private room,9318,7,1,07/10/2019,0.02,6,332,0
38751076,Nice and Cosy Apartment in Palermo,11256892,HomelyJoy,Palermo,-34.58035,-58.42765,Entire home/apt,6833,2,71,22/02/2023,1.68,98,164,41
629663000000000000,Studio charcas,3166647,Federico,Recoleta,-34.59252,-58.40624,Entire home/apt,7869,4,2,23/08/2022,0.22,12,352,2
823286000000000000,Genial departamento en la 9 de Julio,63957353,Marité,Retiro,-34.59542034,-58.38139225,Entire home/apt,6958,20,0,,,2,319,0
624026000000000000,"Great 1 BDR Apt w Coworking, Pool, Gym - Palermo",10966956,Vero Y Clara,Palermo,-34.58027,-58.44114,Entire home/apt,15602,1,5,27/02/2023,0.6,67,122,5
44706921,SoHo Pink - Relax & Enjoy / Laundry / Terrace / Barbacue | Welcome2BA Team,216430388,Welcome2BA,Palermo,-34.58156,-58.42433,Entire home/apt,12334,4,44,01/01/2023,1.56,36,336,22
806987000000000000,Monoambiente en Palermo Hollywood,15811035,Triana,Palermo,-34.5807992,-58.4339448,Entire home/apt,12779,1,0,,,1,365,0
887548,Best house in Villa Devoto Bs. As,4703352,Javier,Villa Devoto,-34.60543,-58.52181,Private room,1813,30,1,08/08/2018,0.02,1,328,0
798023,Cozy 2 BR apartment in Buenos Aires,4200777,Hugo,Recoleta,-34.59148,-58.40378,Entire home/apt,7281,4,2,04/03/2022,0.03,1,177,0
33293204,Delightful Palermo Studio: King Bed Gym Netflix,4405670,Andy,Palermo,-34.5788,-58.43493,Entire home/apt,9777,5,8,27/01/2023,0.18,8,290,2
576741000000000000,Hermoso Departamento en Palermo CABA con servicios,448106754,German,Palermo,-34.57877,-58.423656,Entire home/apt,15786,1,6,04/12/2022,0.54,1,336,6
736909000000000000,Dpto Remodelado a cuadras del Obelisco de BA,278440549,Boutique Apartments,Retiro,-34.597154,-58.3781835,Entire home/apt,6805,1,3,28/03/2023,3,129,120,3
54149814,Departamento 2 dormitorios super luminoso en soho,49480723,Delia Concepcion,Palermo,-34.58243,-58.4255,Entire home/apt,18722,1,6,31/12/2022,0.75,54,265,6
707008000000000000,Charming studio w/lovely view at the heart of BA,70957004,Marcela Haydee,Villa Crespo,-34.59720859,-58.4480951,Entire home/apt,11389,1,18,27/03/2023,3.16,1,365,18
810297000000000000,¡Muy cómodo y cerca de todo!,497467567,Estela,San Cristobal,-34.623252,-58.3917466,Entire home/apt,8000,10,1,13/03/2023,1,1,87,1
18458025,LOW SEASON DISCOUNTED PRICE! The  Swallow's Nest,127981403,Sabrina,Parque Chacabuco,-34.63676,-58.44098,Private room,7248,2,18,07/11/2022,0.36,1,175,5
695012000000000000,Departamento en zona comercial de Flores.,201402350,Yael Vanina,Floresta,-34.62944,-58.48495,Entire home/apt,9200,1,18,12/03/2023,2.89,55,362,18
769632000000000000,Departamento en Buenos Aires,229870882,Marcos,Boedo,-34.6233591,-58.4170599,Entire home/apt,1657,20,0,,,1,58,0
29154040,Ambiente y medio en Nuñez zona River,44168030,Dana,Belgrano,-34.55148,-58.45414,Entire home/apt,6833,2,28,24/03/2023,0.53,64,63,17
670431000000000000,"Habitación en apartamento 3 ambientes, Caballito.",469338427,Pilar,Caballito,-34.61872,-58.44027,Private room,3727,2,4,26/01/2023,0.83,3,339,4
776725000000000000,Habitación con baño privado.,16261419,Diana,Belgrano,-34.562475,-58.4615947,Private room,3541,31,0,,,2,13,0
781764000000000000,Excelente depto céntrico con cochera propia.,114028092,Fernando,Monserrat,-34.6168859,-58.3905466,Entire home/apt,12000,1,0,,,1,0,0
49442657,BRAND NEW! Heart of Palermo ♥,327930756,Mercedes,Palermo,-34.584072,-58.422691,Entire home/apt,9698,21,16,19/02/2023,0.75,1,328,12
800709000000000000,Huge Apartment with a View of 9 de Julio Avenue,91095614,Gonzalo,Retiro,-34.5939812,-58.3813911,Entire home/apt,26419,4,3,21/03/2023,1.76,3,327,3
841817000000000000,Depto. Palermo 4 Personas,473859188,Ariel,Palermo,-34.5942009,-58.4170336,Entire home/apt,18999,3,0,,,1,74,0
631059000000000000,Gorriti 3500 - Lux 1 Bd Pool & Gym Alto Palermo,1021694,Fliphaus,Recoleta,-34.59678,-58.41376,Entire home/apt,11620,1,17,20/03/2023,1.63,150,353,17
26349119,Modern 3 bedroom flat in Palermo,46465650,Federico,Palermo,-34.57977,-58.44061,Entire home/apt,13522,180,0,,,1,88,0
666585000000000000,Apartment in Palermo w/ amenities!,308698314,Melanie,Palermo,-34.58887,-58.4191,Entire home/apt,11887,3,11,21/03/2023,1.29,4,80,11
42157497,Palermo Apartments,44582957,Dany,Palermo,-34.57739,-58.43076,Entire home/apt,11086,2,0,,,1,351,0
41026600,PALERMO /Amplio Apto 3 amb 2 bñ 5 pax  A NUEVO!,28073869,Julián,Palermo,-34.58709,-58.41357,Entire home/apt,18722,3,39,20/03/2023,1.87,10,77,26
654350000000000000,Hermoso departamento en Palermo Soho con Terraza,3010409,Nadina,Palermo,-34.583589,-58.4236239,Entire home/apt,11233,14,0,,,1,338,0
13799144,"Ayacucho apartment, Buenos Aires City",81120085,Nicolas,Recoleta,-34.59204,-58.39426,Entire home/apt,7726,3,51,06/01/2023,0.76,1,93,11
52124558,Boutique Apt in Palermo,278440549,Boutique Apartments,Palermo,-34.58424,-58.43291,Entire home/apt,8016,1,90,26/03/2023,4.86,129,123,61
768868000000000000,Cómodo apartamento en Belgrano,223405141,Angeles,Belgrano,-34.5598,-58.46452,Entire home/apt,10354,1,1,09/01/2023,0.37,7,0,1
33992810,NICE NEW STUDIO IN PALERMO !,444416,Claudia,Palermo,-34.5968,-58.42114,Entire home/apt,3727,3,25,26/02/2023,0.59,25,210,15
699189000000000000,Luminoso monoambiente en palermo,7786587,Maximiliano,Palermo,-34.57495,-58.4411,Entire home/apt,9318,7,1,05/10/2022,0.17,89,354,1
573779000000000000,Lovely 1BR home in Palermo,74885919,Be Local,Palermo,-34.57708,-58.422157,Entire home/apt,7277,1,28,11/03/2023,2.2,76,150,26
721809000000000000,Oportunidad en Recoleta reciclado y luminoso,195459335,Pier Paolo,Retiro,-34.59472,-58.38442,Entire home/apt,4674,2,22,22/03/2023,4.15,4,326,22
4387941,"Depto 2 habi, vista Congreso",22781436,Jazmín,Balvanera,-34.6082,-58.39472,Entire home/apt,13229,360,3,02/08/2015,0.03,1,364,0
835706000000000000,Beautiful Loft in Palermo area,501046844,Carlos,Villa Crespo,-34.60088592,-58.43661933,Entire home/apt,9318,2,1,13/03/2023,1,3,357,1
54344771,Lugar encantador en el corazón de Buenos Aires,234817031,Diego,San Nicolas,-34.60456,-58.38032,Entire home/apt,6419,4,18,24/03/2023,1.63,1,122,18
592699000000000000,Amplio y luminoso departamento en Belgrano,160713918,Alejandro,Belgrano,-34.55575,-58.46191,Entire home/apt,8312,7,37,12/03/2023,3.25,10,330,37
47960922,Unique and Cozy Studio in Palermo Hollywood,218995253,Flor,Palermo,-34.57563657,-58.43637678,Entire home/apt,7602,2,31,25/03/2023,2.46,1,341,29
685478000000000000,Hermoso departamento en Congreso,428941571,Erica,Monserrat,-34.6098,-58.38529,Entire home/apt,5177,3,11,20/03/2023,1.48,1,353,11
719570000000000000,nada como es casa,469685133,Natan,Villa Crespo,-34.59559864,-58.44114281,Shared room,639999,1,0,,,2,364,0
34817845,Petit Lacroze,6755900,Patricia,Colegiales,-34.57729,-58.44887,Entire home/apt,7248,3,1,17/03/2020,0.03,5,86,0
847307000000000000,Tres ambientes en San Telmo,505438064,Elena,San Telmo,-34.6207897,-58.3734107,Entire home/apt,6212,2,1,26/03/2023,1,1,167,1
54148863,Increíble casa a metros del obelisco! Palacio Lima,113078673,Fede,San Nicolas,-34.60753,-58.38281,Private room,5384,1,8,12/12/2022,0.7,15,365,8
23766623,"Room for 1 person, balcony and private bathroom",1031723,Andrea,San Telmo,-34.6187,-58.37333,Private room,4763,1,54,26/03/2023,0.88,2,144,15
754999000000000000,"Palermo 2 , consulado USA/LaRural + Pileta",88597619,Juan Octavio,Palermo,-34.57712,-58.42073,Entire home/apt,12039,3,5,19/02/2023,1.72,12,273,5
762225000000000000,Excelente Dpto en el corazón de Palermo SOHO,219913355,Gregorio Alejandro,Palermo,-34.5901144,-58.4256957,Entire home/apt,9318,2,6,25/03/2023,1.78,2,79,6
693352000000000000,Stay Cosy Apartment,67494113,Natalie,Almagro,-34.59816,-58.41609,Entire home/apt,8100,2,1,10/10/2022,0.18,1,333,1
1248628,Fantastico 1Dorm/4 pax CON PILETA,689929,Brigitte,Palermo,-34.57312,-58.42251,Entire home/apt,8283,3,71,12/03/2023,0.62,8,12,19
17174991,"Duplex Palerm,balcón con parrilla propia,piscina",40384467,Ileana,Palermo,-34.57469,-58.43414,Entire home/apt,12839,2,56,25/03/2023,0.76,1,165,12
1826469,STUDIO 2 PAX EQUIPPED PALERMO TANGO,9557340,Julio,Palermo,-34.59222,-58.42793,Entire home/apt,8790,3,177,26/03/2023,1.56,2,343,28
841605000000000000,Oasis en el corazon de la ciudad,391270166,Facundo,Retiro,-34.5933228,-58.3772062,Entire home/apt,15738,3,2,26/03/2023,2,1,358,2
46597431,Departamento zona Embajada USA con Pileta Palermo,165122512,Andres,Palermo,-34.57505,-58.42055,Entire home/apt,9672,1,138,25/03/2023,5.56,3,50,83
33774158,Elegante y moderno depto en estratégica ubicación,254545712,Bartolo,Retiro,-34.59272,-58.37711,Entire home/apt,9500,7,13,11/01/2023,0.27,1,265,1
832679000000000000,Bolivarito,500155101,Santiago,San Telmo,-34.6221495,-58.3726929,Entire home/apt,14000,2,2,20/03/2023,2,2,361,2
33002874,Hermoso 02 ambientes Villa Crespo. Muy luminoso!!!,248387460,Tito,Villa Crespo,-34.59765,-58.44175,Entire home/apt,8283,3,45,09/11/2022,0.92,1,149,3
854180000000000000,Moderno departamento en Recoleta,2727689,Violeta,Recoleta,-34.59310908,-58.40825209,Entire home/apt,9869,3,0,,,1,352,0
826028000000000000,Laly´s Home,500912851,Victoria,Recoleta,-34.5987337,-58.3963615,Entire home/apt,14909,2,2,27/03/2023,2,1,358,2
644173000000000000,Palermo 2 luxury brand new aparment,4257479,Sebastian,Palermo,-34.58338,-58.42491,Entire home/apt,19318,3,23,27/03/2023,2.67,3,358,23
16488917,Atractivo apartamento en la bella Recoleta.,56115317,Marta,Recoleta,-34.5853,-58.40254,Entire home/apt,8875,21,22,04/02/2023,0.3,2,353,7
743352000000000000,Departamento sobre calle principal de san Telmo,156656277,Juliana,San Telmo,-34.62249,-58.37255,Entire home/apt,10354,1,19,26/03/2023,4.04,16,353,19
33544367,Departamento chic en la mejor zona,29382735,Valeria,Palermo,-34.58117,-58.40904,Entire home/apt,7272,2,18,08/03/2023,0.38,1,79,6
780568000000000000,Studio excelente zona Palermo,55553719,For Rent Argentina,Palermo,-34.5819359,-58.4090562,Entire home/apt,12632,3,0,,,136,360,0
39368013,Apart Paraguay,302387859,Cecilia,Palermo,-34.58796,-58.41961,Entire home/apt,12010,20,1,24/11/2019,0.02,1,133,0
8903518,DEPARTAMENTO VIP EN SAN TELMO,41311698,Analia,Monserrat,-34.61366,-58.37213,Entire home/apt,6419,2,86,26/03/2023,0.95,1,351,27
764573000000000000,Departamento en Palermo con pileta,112136478,Rocio,Palermo,-34.5834931,-58.42776,Entire home/apt,8697,5,4,05/02/2023,1.2,1,147,4
650895000000000000,Hollywood en Buenos Aires: Vive como una estrella,74657395,Daniela,Palermo,-34.57584,-58.4388,Entire home/apt,31061,3,10,19/03/2023,1.06,1,279,10
49838662,Apt Espacioso en la Calle Mas Linda de la Ciudad,47665716,Emanuel,Retiro,-34.59074,-58.37896,Entire home/apt,11182,5,19,01/03/2023,0.86,1,77,11
13734244,Stunning Apartment,54000696,Eduardo,San Nicolas,-34.5991,-58.38054,Entire home/apt,16092,1,246,12/03/2023,3.02,3,177,60
798720000000000000,Moderno departamento en Palermo,494710368,Carla,Palermo,-34.59391232,-58.41526648,Entire home/apt,9569,3,2,15/02/2023,1.22,2,317,2
54201508,Modern studio balcony and swim pool at Palermo H.,5065463,Guido,Palermo,-34.57904,-58.43829,Entire home/apt,11115,3,45,21/02/2023,3.08,13,78,32
30128510,Super Balcón ! Sol. A Estrenar. Palermo Hollywood,226387557,Mimí,Palermo,-34.57848,-58.42961,Entire home/apt,9064,20,36,17/03/2023,0.7,1,119,6
750066000000000000,Beautiful 3-Bedroom in the heart of recoleta,179573118,Joaco,Recoleta,-34.58648,-58.40494,Entire home/apt,9675,2,11,22/02/2023,2.29,8,349,11
7712915,Loft Blue con Terraza Privada Palermo Soho,39826338,Silvina,Palermo,-34.58621,-58.42606,Entire home/apt,22467,3,34,19/02/2023,0.37,9,361,16
802183000000000000,Incredible premium appartment recently renovated!,495553768,Maria,Recoleta,-34.5861316,-58.3981,Entire home/apt,15691,1,2,09/02/2023,1.02,1,338,2
1363553,"Patio, terrace and 2 bedrooms.",1023327,Tino Y Loli,San Telmo,-34.61728,-58.3706,Entire home/apt,17808,3,10,05/01/2020,0.09,5,89,0
776727000000000000,Discover Stunning and Unique Apt @ San Telmo,488102512,La Galerie APTS,Barracas,-34.62839,-58.37174,Entire home/apt,15760,3,5,26/02/2023,1.52,9,364,5
38500455,“Home sweet home” Castillo MG,196664006,Martin,Villa Crespo,-34.59633,-58.43178,Private room,12425,3,0,,,1,87,0
45969704,Studio en Downtown luminoso y alegre.,141715015,Silvia,Retiro,-34.596546,-58.374428,Entire home/apt,8283,4,12,01/02/2023,1.74,2,304,12
15632956,Mi Lugar en Buenos Aires I +Taxi Vip + ( Opcional),86587943,Gabriela,Palermo,-34.5955,-58.41611,Entire home/apt,4577,1,86,13/03/2020,1.1,1,88,0
8327407,LUMINOSO  Y SILENCIOSO DEPARTAMENTO  EN BS AS,43898252,Emilia,Villa Crespo,-34.59714,-58.44516,Entire home/apt,5177,6,32,19/02/2023,0.56,1,80,12
742611,"5 star studio in Palermo - new A,D",444416,Claudia,Palermo,-34.59487,-58.4222,Entire home/apt,4142,3,13,28/03/2023,0.11,25,244,3
2608652,Very comfortable & well located!,13357248,Lucia,San Nicolas,-34.60019,-58.37883,Entire home/apt,15336,3,3,14/11/2014,0.03,3,0,0
811117000000000000,"Cómodo, cálido y bien ubicado. La Cumparsita",26796038,María Victoria,San Nicolas,-34.6005689,-58.38804194,Entire home/apt,7714,1,9,20/03/2023,5.51,2,163,9
1005277,"Beautiful, quiet Room, Garden View!",5528642,Marina,Colegiales,-34.57528,-58.44701,Private room,4556,2,40,04/02/2023,0.44,3,347,13
586898000000000000,Departamento en el centro de Buenos Aires,148527266,Gabriel,San Nicolas,-34.603848,-58.378399,Entire home/apt,8283,2,52,25/03/2023,4.41,1,122,52
643561000000000000,Beautiful 2 Bedroom Apt in the Heart of Recoleta,35395511,Sofia,Recoleta,-34.58892,-58.39075,Entire home/apt,20708,7,7,05/03/2023,0.76,21,339,7
36769566,Luxury 1BR Sunny Home - Laundry and Gym in Palermo,74885919,Be Local,Palermo,-34.5825,-58.43765,Entire home/apt,10965,1,102,11/03/2023,2.27,76,79,51
4783481,Beautiful 1 BDRM Apt in Las Cañitas,24545875,Alejandro,Palermo,-34.57067,-58.43421,Entire home/apt,18514,3,109,27/02/2023,1.09,1,305,19
750839000000000000,Bright 1-BDR Apartment in Palermo,544967,Fernando,Palermo,-34.59322,-58.41372,Entire home/apt,9184,3,8,27/03/2023,1.71,1,177,8
53255800,Best location & stylish Apt in Palermo Hollywood,142274113,Tina,Palermo,-34.57948685,-58.44078064,Entire home/apt,16642,3,43,25/03/2023,2.57,25,280,32
810379000000000000,Hermoso departamento,497467009,Solange,Villa Crespo,-34.5975866,-58.43994672,Entire home/apt,8283,2,0,,,2,61,0
757519000000000000,Hermoso departamento en Balvanera!,487238470,Daiu,Balvanera,-34.60054,-58.40253,Entire home/apt,20000,1,0,,,1,365,0
36736560,Departamento moderno en Recoleta,74057925,Daily,Retiro,-34.58704,-58.3831,Entire home/apt,6212,1,42,19/02/2023,0.94,1,165,5
829752000000000000,Amplio depto en Av corrientes,210147055,Giorgina Y Ángel,San Nicolas,-34.6052434,-58.38975733,Entire home/apt,9465,3,3,14/03/2023,2.81,102,28,3
763822000000000000,Central Apartment in Recoleta,53148754,Lucas,Retiro,-34.5881123,-58.3836788,Entire home/apt,4556,5,6,22/02/2023,1.62,24,346,6
12452602,Hermoso triplex en Soho terraza 5 pasajeros.,49480723,Delia Concepcion,Palermo,-34.58739,-58.43384,Entire home/apt,31061,2,5,22/12/2022,0.06,54,77,1
833846000000000000,Beautiful Studio in Recoleta p/2,373888207,Mara,Retiro,-34.5942656,-58.3831905,Entire home/apt,9318,2,0,,,6,354,0
828487000000000000,Apartamento en Pleno Obelisco,20914993,Raul,San Nicolas,-34.60309,-58.38528,Entire home/apt,8430,3,1,21/03/2023,1,8,357,1
33140381,Studio elegido por revista LIVING ARG. Un sueño!!,1028764,Cecilia,Palermo,-34.5762,-58.43963,Entire home/apt,20803,1,19,25/02/2023,0.39,69,51,9
776181000000000000,Departamento 2 personas Palermo,55553719,For Rent Argentina,Recoleta,-34.5971116,-58.4054866,Entire home/apt,10768,3,1,04/02/2023,0.56,136,346,1
342401,Nice apartment in Buenos Aires.,1737635,Rogelio,Balvanera,-34.5985,-58.40579,Private room,2692,1,44,09/12/2019,0.34,1,149,0
